Pakelimo_iraso_ID,Konteinerio_Nr,Konteinerio_RFID,Konteinerio_talpa,Konteinerio_latitude,Konteinerio_longitude,Konteinerio_vietove,Konteinerio_gatve,Konteinerio_namas,Vezejas,Automobilis,Pakelimo_data__laikas,Svoris_kg_,Pakelimo_tasko_latitude,Pakelimo_tasko_longitude,Duomenu_pateikimo_data__laikas,Zona
263847,13-L-112179,4000000EC74525,1.1,54.7147,25.1903,Vilniaus m.,Pilaitės Sodų 8-oji g.,25,Ecoservice,,2/2/2023 7:34:36 AM,0.02,54.7148,25.1902,2/2/2023 8:06:01 AM,Vilniaus m. BA4
263851,13-L-124071,4000000ECC2604,0.12,54.7149,25.1896,Vilniaus m.,Pilaitės Sodų 8-oji g.,26,Ecoservice,,2/2/2023 7:34:05 AM,0.026,54.7148,25.19,2/2/2023 8:06:01 AM,Vilniaus m. BA4
262891,13-L-104197,4000000ECC29B7,0.24,54.7148,25.1951,Vilniaus m.,Pilaitės Sodų g.,11,Ecoservice,,2/2/2023 6:30:26 AM,0.034,54.7147,25.195,2/2/2023 7:04:04 AM,Vilniaus m. BA4
263465,13-L-104212,4000000ECC29CA,0.12,54.7144,25.1944,Vilniaus m.,Pilaitės Sodų g.,12,Ecoservice,,2/2/2023 7:07:56 AM,0.012,54.7144,25.1941,2/2/2023 7:42:01 AM,Vilniaus m. BA4
263443,13-L-104211,4000000ECC29D0,0.24,54.7146,25.1945,Vilniaus m.,Pilaitės Sodų g.,15,Ecoservice,,2/2/2023 7:06:41 AM,0.002,54.7145,25.1944,2/2/2023 7:40:01 AM,Vilniaus m. BA4
263453,13-L-105545,4000000ECC226C,0.24,54.7144,25.1941,Vilniaus m.,Pilaitės Sodų g.,17,Ecoservice,,2/2/2023 7:08:30 AM,0.008,54.7143,25.1939,2/2/2023 7:42:00 AM,Vilniaus m. BA4
263756,13-L-131569,4000000ECEBC44,0.24,54.7139,25.193,Vilniaus m.,Pilaitės Sodų g.,18,Ecoservice,,2/2/2023 7:29:27 AM,0.02,54.7139,25.193,2/2/2023 8:04:02 AM,Vilniaus m. BA4
263730,13-L-113919,4000000ECD096E,0.24,54.7143,25.1935,Vilniaus m.,Pilaitės Sodų g.,19-1,Ecoservice,,2/2/2023 7:28:03 AM,0.018,54.7143,25.1935,2/2/2023 8:00:02 AM,Vilniaus m. BA4
263757,13-L-105546,4000000ECC2251,0.12,54.7135,25.1933,Vilniaus m.,Pilaitės Sodų g.,24,Ecoservice,,2/2/2023 7:30:34 AM,0.008,54.7139,25.1928,2/2/2023 8:04:03 AM,Vilniaus m. BA4
263738,13-L-128621,4000000ECE98C4,0.24,54.7139,25.1928,Vilniaus m.,Pilaitės Sodų g.,26,Ecoservice,,2/2/2023 7:31:32 AM,0.014,54.7139,25.1929,2/2/2023 8:04:01 AM,Vilniaus m. BA4
263739,13-L-131876,4000000ECCFEC9,0.24,54.7141,25.1934,Vilniaus m.,Pilaitės Sodų g.,26,Ecoservice,,2/2/2023 7:31:35 AM,0.018,54.7139,25.1929,2/2/2023 8:04:01 AM,Vilniaus m. BA4
262854,13-L-104182,4000000ECC29EB,0.24,54.7153,25.1961,Vilniaus m.,Pilaitės Sodų g.,5,Ecoservice,,2/2/2023 6:27:59 AM,0.04,54.7153,25.1961,2/2/2023 7:00:02 AM,Vilniaus m. BA4
262886,13-L-104183,4000000ECC29D6,0.12,54.7149,25.1956,Vilniaus m.,Pilaitės Sodų g.,6,Ecoservice,,2/2/2023 6:29:17 AM,0.016,54.7149,25.1955,2/2/2023 7:04:04 AM,Vilniaus m. BA4
262892,13-L-114613,4000000ECC3076,0.12,54.7149,25.1953,Vilniaus m.,Pilaitės Sodų g.,8,Ecoservice,,2/2/2023 6:29:48 AM,0.008,54.7148,25.1952,2/2/2023 7:04:04 AM,Vilniaus m. BA4
262887,13-L-143044,4000000ED96CEC,0.24,54.715,25.1955,Vilniaus m.,Pilaitės Sodų g.,9,Ecoservice,,2/2/2023 6:29:13 AM,0.014,54.7149,25.1955,2/2/2023 7:04:04 AM,Vilniaus m. BA4
266313,13-L-143802,4000000ED96E4E,0.24,54.7142,25.1692,Vilniaus m.,Piliavos g.,10-1,Ecoservice,,2/2/2023 11:01:21 AM,0.01,54.7142,25.1688,2/2/2023 11:34:02 AM,Vilniaus m. BA4
266312,13-L-143645,4000000ED96EA0,0.24,54.7142,25.1692,Vilniaus m.,Piliavos g.,10-2,Ecoservice,,2/2/2023 11:01:16 AM,0.018,54.7142,25.1688,2/2/2023 11:34:02 AM,Vilniaus m. BA4
266306,13-L-144406,4000000EE19DF3,0.24,54.7141,25.1695,Vilniaus m.,Piliavos g.,12,Ecoservice,,2/2/2023 11:00:44 AM,0.006,54.7141,25.1692,2/2/2023 11:32:02 AM,Vilniaus m. BA4
266305,13-L-136138,4000000ECC793E,0.24,54.7142,25.1696,Vilniaus m.,Piliavos g.,13,Ecoservice,,2/2/2023 11:00:10 AM,0.024,54.7142,25.1694,2/2/2023 11:32:02 AM,Vilniaus m. BA4
266291,13-L-135507,4000000ECD768A,0.12,54.7143,25.1704,Vilniaus m.,Piliavos g.,15,Ecoservice,,2/2/2023 10:58:21 AM,0.006,54.7142,25.1703,2/2/2023 11:30:02 AM,Vilniaus m. BA4
266303,13-L-139299,4000000ECC0A80,0.24,54.7143,25.1703,Vilniaus m.,Piliavos g.,15B,Ecoservice,,2/2/2023 10:59:14 AM,0.012,54.7142,25.1699,2/2/2023 11:32:02 AM,Vilniaus m. BA4
266304,13-L-137103,4000000ECC0F4D,0.24,54.7142,25.1702,Vilniaus m.,Piliavos g.,15C,Ecoservice,,2/2/2023 10:59:09 AM,0.038,54.7142,25.1699,2/2/2023 11:32:02 AM,Vilniaus m. BA4
266282,13-L-136342,4000000ECC792B,0.12,54.7144,25.1709,Vilniaus m.,Piliavos g.,17,Ecoservice,,2/2/2023 10:56:18 AM,0.016,54.7145,25.1709,2/2/2023 11:28:02 AM,Vilniaus m. BA4
266289,13-L-140292,4000000ECC320F,0.24,54.7144,25.1707,Vilniaus m.,Piliavos g.,17A,Ecoservice,,2/2/2023 10:57:10 AM,0.048,54.7144,25.171,2/2/2023 11:30:02 AM,Vilniaus m. BA4
266290,13-L-136408,4000000ECC785C,0.12,54.7144,25.1709,Vilniaus m.,Piliavos g.,17A,Ecoservice,,2/2/2023 10:57:01 AM,0.002,54.7144,25.171,2/2/2023 11:30:02 AM,Vilniaus m. BA4
266279,13-L-136383,4000000ECC783F,0.24,54.7146,25.1707,Vilniaus m.,Piliavos g.,17C,Ecoservice,,2/2/2023 10:55:31 AM,0.032,54.7145,25.1709,2/2/2023 11:28:01 AM,Vilniaus m. BA4
266278,13-L-136522,4000000ECD66FF,0.24,54.7146,25.1708,Vilniaus m.,Piliavos g.,17D,Ecoservice,,2/2/2023 10:55:28 AM,0.042,54.7145,25.1709,2/2/2023 11:28:01 AM,Vilniaus m. BA4
266385,13-L-140576,4000000ECC30F5,0.24,54.7152,25.1681,Vilniaus m.,Piliavos g.,3,Ecoservice,,2/2/2023 11:03:02 AM,0.012,54.7153,25.1682,2/2/2023 11:36:01 AM,Vilniaus m. BA4
266323,13-L-124452,4000000ECC233C,0.24,54.7145,25.1686,Vilniaus m.,Piliavos g.,9,Ecoservice,,2/2/2023 11:02:03 AM,0.03,54.7145,25.1684,2/2/2023 11:34:03 AM,Vilniaus m. BA4
268166,13-L-143045,4000000EE04FA0,0.24,54.7251,25.1512,Vilniaus m.,Pilupėnų g.,16,Ecoservice,,2/2/2023 1:57:17 PM,0.022,54.725,25.1513,2/2/2023 2:30:01 PM,Vilniaus m. BA4
265767,13-L-136066,4000003381CC55,1.1,54.6957,25.4366,Vilniaus m.,Pramonės g.,127,Ecoservice,,2/2/2023 10:21:49 AM,0.03,54.6954,25.4383,2/2/2023 10:54:02 AM,Vilniaus m. BA2
266308,13-L-128286,4000000EC745BE,1.1,54.6949,25.439,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 11:00:04 AM,0.13,54.6946,25.442,2/2/2023 11:32:02 AM,Vilniaus m. BA2
266269,13-L-124775,4000000EC70D4B,1.1,54.6931,25.4415,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:53:12 AM,0.03,54.6929,25.4414,2/2/2023 11:26:01 AM,Vilniaus m. BA2
266283,13-L-136043,4000000ECDDDD1,0.77,54.6932,25.4418,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:55:41 AM,0.015,54.6929,25.4414,2/2/2023 11:28:02 AM,Vilniaus m. BA2
266297,13-L-128287,4000000EC74EF7,1.1,54.6949,25.439,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:58:07 AM,0.03,54.6938,25.4419,2/2/2023 11:30:03 AM,Vilniaus m. BA2
266188,13-L-118835,4000000EC73772,1.1,54.6931,25.4415,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:49:22 AM,0.005,54.6924,25.4397,2/2/2023 11:22:02 AM,Vilniaus m. BA2
266387,13-L-131590,4000000EC76EF1,1.1,54.6945,25.441,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 11:03:05 AM,0.01,54.6947,25.4412,2/2/2023 11:36:01 AM,Vilniaus m. BA2
266122,13-L-133920,400000338420DA,1.1,54.6952,25.4397,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:44:32 AM,0.145,54.6941,25.4395,2/2/2023 11:16:02 AM,Vilniaus m. BA2
266154,13-L-121502,4000000EC6EC9D,1.1,54.6936,25.4404,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:46:30 AM,0.01,54.6937,25.4407,2/2/2023 11:18:02 AM,Vilniaus m. BA2
266144,13-L-131947,4000000EC75838,1.1,54.6936,25.4406,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:45:54 AM,0.005,54.6937,25.4404,2/2/2023 11:18:01 AM,Vilniaus m. BA2
266176,13-L-131588,4000000EC76F79,1.1,54.6929,25.4407,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:47:44 AM,0.025,54.693,25.4407,2/2/2023 11:20:03 AM,Vilniaus m. BA2
266177,13-L-131587,4000000EC76E58,1.1,54.6945,25.441,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:48:03 AM,0.02,54.693,25.4407,2/2/2023 11:20:03 AM,Vilniaus m. BA2
266057,13-L-118841,4000000EC73A98,1.1,54.6942,25.4409,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:40:22 AM,0.025,54.693,25.4372,2/2/2023 11:12:01 AM,Vilniaus m. BA2
266047,13-L-118840,4000000EC7360B,1.1,54.6942,25.4409,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:37:51 AM,0.035,54.6931,25.4378,2/2/2023 11:10:02 AM,Vilniaus m. BA2
266036,13-L-111400,4000000EC6F7F0,1.1,54.6948,25.4421,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:35:19 AM,0.085,54.6938,25.4392,2/2/2023 11:08:01 AM,Vilniaus m. BA2
266028,13-L-133921,4000000EC73630,1.1,54.6952,25.4397,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:34:20 AM,0.08,54.6938,25.4392,2/2/2023 11:06:05 AM,Vilniaus m. BA2
265984,13-L-134699,4000000EC76F20,0.66,54.6949,25.4403,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:29:04 AM,0.015,54.6948,25.4402,2/2/2023 11:06:02 AM,Vilniaus m. BA2
266023,13-L-131948,4000000EC757FC,1.1,54.6942,25.4401,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:31:40 AM,0.02,54.6948,25.4402,2/2/2023 11:06:05 AM,Vilniaus m. BA2
266024,13-L-128288,4000000EC74571,1.1,54.6949,25.439,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:32:43 AM,0.045,54.6942,25.44,2/2/2023 11:06:05 AM,Vilniaus m. BA2
266013,13-L-127741,4000000EC6D042,1.1,54.6949,25.4401,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:29:58 AM,0.04,54.6948,25.4402,2/2/2023 11:06:04 AM,Vilniaus m. BA2
265902,13-L-112210,4000000EC749B8,1.1,54.6949,25.4401,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:28:45 AM,0.065,54.6948,25.4402,2/2/2023 11:00:02 AM,Vilniaus m. BA2
265897,13-L-106271,4000000EC73922,0.66,54.6931,25.4415,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:25:48 AM,0.075,54.6953,25.4391,2/2/2023 10:58:02 AM,Vilniaus m. BA2
265880,13-L-142584,40000033846CE8,1.1,54.6952,25.4395,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:23:17 AM,0.01,54.6953,25.4391,2/2/2023 10:56:01 AM,Vilniaus m. BA2
265881,13-L-118842,4000000EC735DC,1.1,54.6938,25.4398,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 10:23:39 AM,0.05,54.6953,25.4391,2/2/2023 10:56:01 AM,Vilniaus m. BA2
264281,13-L-125446,4000000EC7365C,0.24,54.6931,25.4415,Vilniaus m.,Pramonės g.,141,Ecoservice,,2/2/2023 8:11:51 AM,0.002,54.6938,25.4193,2/2/2023 8:44:02 AM,Vilniaus m. BA2
266400,13-L-142034,4000003384329C,1.1,54.6945,25.4438,Vilniaus m.,Pramonės g.,143,Ecoservice,,2/2/2023 11:06:09 AM,0.025,54.6947,25.4438,2/2/2023 11:38:02 AM,Vilniaus m. BA2
265729,13-L-124774,4000000EC70D23,0.77,54.696,25.4318,Vilniaus m.,Pramonės g.,18,Ecoservice,,2/2/2023 10:14:42 AM,0.06,54.6959,25.4319,2/2/2023 10:46:03 AM,Vilniaus m. BA2
265720,13-L-124773,4000000EC70D55,0.77,54.696,25.4318,Vilniaus m.,Pramonės g.,18,Ecoservice,,2/2/2023 10:13:57 AM,0.04,54.6959,25.4319,2/2/2023 10:46:02 AM,Vilniaus m. BA2
265740,13-L-122152,4000000EC70D3F,0.77,54.6961,25.4336,Vilniaus m.,Pramonės g.,22,Ecoservice,,2/2/2023 10:17:53 AM,0.07,54.6958,25.4337,2/2/2023 10:50:02 AM,Vilniaus m. BA2
265753,13-L-111399,4000000EC6F7C5,1.1,54.6959,25.4344,Vilniaus m.,Pramonės g.,26,Ecoservice,,2/2/2023 10:19:40 AM,0.045,54.6957,25.4344,2/2/2023 10:52:02 AM,Vilniaus m. BA2
263868,13-L-107411,4000000EC6DE0C,0.77,54.6928,25.4156,Vilniaus m.,Pramonės g.,33,Ecoservice,,2/2/2023 7:37:36 AM,0.035,54.6927,25.4153,2/2/2023 8:10:01 AM,Vilniaus m. BA2
264115,13-L-142932,40000033847735,1.1,54.6936,25.4155,Vilniaus m.,Pramonės g.,45,Ecoservice,,2/2/2023 7:54:50 AM,0.005,54.6941,25.4153,2/2/2023 8:26:02 AM,Vilniaus m. BA2
264325,13-L-134630,4000000EC77767,1.1,54.6934,25.4191,Vilniaus m.,Pramonės g.,49-103,Ecoservice,,2/2/2023 8:13:50 AM,0.045,54.6932,25.4192,2/2/2023 8:46:01 AM,Vilniaus m. BA2
264135,13-L-133636,4000000EC73AD1,1.1,54.6939,25.4172,Vilniaus m.,Pramonės g.,49-401,Ecoservice,,2/2/2023 8:00:28 AM,0.025,54.694,25.4172,2/2/2023 8:32:01 AM,Vilniaus m. BA2
264131,13-L-136081,4000000EC6F810,1.1,54.6942,25.419,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 7:58:46 AM,0.02,54.694,25.4177,2/2/2023 8:30:02 AM,Vilniaus m. BA2
264144,13-L-136080,4000000EC726FE,1.1,54.6942,25.419,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 7:59:06 AM,0.025,54.694,25.4177,2/2/2023 8:32:02 AM,Vilniaus m. BA2
264282,13-L-128284,4000000EC7446A,1.1,54.6942,25.417,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 8:11:03 AM,0.115,54.6938,25.4193,2/2/2023 8:44:02 AM,Vilniaus m. BA2
264256,13-L-111408,4000000EC6FD2D,1.1,54.6941,25.4193,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 8:08:51 AM,0.05,54.6938,25.4193,2/2/2023 8:40:01 AM,Vilniaus m. BA2
264272,13-L-138533,4000000EC6EFBC,1.1,54.6937,25.419,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 8:12:25 AM,0.06,54.6938,25.4193,2/2/2023 8:44:01 AM,Vilniaus m. BA2
264269,13-L-138534,4000000EC75C71,1.1,54.6937,25.419,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 8:09:34 AM,0.04,54.6938,25.4193,2/2/2023 8:42:01 AM,Vilniaus m. BA2
264215,13-L-128283,4000000EC745AF,1.1,54.6942,25.417,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 8:03:40 AM,0.01,54.6932,25.4174,2/2/2023 8:36:02 AM,Vilniaus m. BA2
264204,13-L-128285,4000000EC7457F,1.1,54.6942,25.417,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 8:04:05 AM,0.01,54.6932,25.4174,2/2/2023 8:36:01 AM,Vilniaus m. BA2
264150,13-L-119422,4000000EC7480E,1.1,54.6938,25.4175,Vilniaus m.,Pramonės g.,49A,Ecoservice,,2/2/2023 8:02:20 AM,0.01,54.6937,25.4171,2/2/2023 8:34:01 AM,Vilniaus m. BA2
265425,13-L-136462,4000000EC719E7,1.1,54.6946,25.4202,Vilniaus m.,Pramonės g.,51A,Ecoservice,,2/2/2023 9:52:28 AM,0.075,54.6947,25.4201,2/2/2023 10:24:02 AM,Vilniaus m. BA2
265492,13-L-139171,4000000EC6D51C,1.1,54.6947,25.4211,Vilniaus m.,Pramonės g.,53,Ecoservice,,2/2/2023 9:54:44 AM,0.045,54.6949,25.421,2/2/2023 10:26:02 AM,Vilniaus m. BA2
265491,13-L-134350,4000000EC75C90,1.1,54.6951,25.4222,Vilniaus m.,Pramonės g.,55A,Ecoservice,,2/2/2023 9:53:14 AM,0.055,54.6947,25.4201,2/2/2023 10:26:02 AM,Vilniaus m. BA2
265508,13-L-139213,4000000EC6EC94,1.1,54.6954,25.4228,Vilniaus m.,Pramonės g.,59,Ecoservice,,2/2/2023 9:56:23 AM,0.03,54.6955,25.4229,2/2/2023 10:28:02 AM,Vilniaus m. BA2
265516,13-L-134348,4000000EC76EE7,1.1,54.6956,25.4238,Vilniaus m.,Pramonės g.,61,Ecoservice,,2/2/2023 9:57:49 AM,0.01,54.6955,25.4241,2/2/2023 10:30:02 AM,Vilniaus m. BA2
265537,13-L-127745,4000000EC6D068,1.1,54.6949,25.4269,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:01:51 AM,0.015,54.6955,25.4294,2/2/2023 10:34:02 AM,Vilniaus m. BA2
265538,13-L-127743,4000000EC6D033,1.1,54.6949,25.4271,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:02:15 AM,0.005,54.6955,25.4294,2/2/2023 10:34:02 AM,Vilniaus m. BA2
265539,13-L-127748,4000000EC74EBD,1.1,54.6949,25.4279,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:02:34 AM,0.005,54.6955,25.4294,2/2/2023 10:34:02 AM,Vilniaus m. BA2
265533,13-L-127746,4000000EC6D084,1.1,54.6949,25.4271,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:01:17 AM,0.085,54.6955,25.4294,2/2/2023 10:34:01 AM,Vilniaus m. BA2
265661,13-L-111403,4000000EC6F7CF,1.1,54.6929,25.4302,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:11:13 AM,0.02,54.693,25.4316,2/2/2023 10:44:02 AM,Vilniaus m. BA2
265630,13-L-127747,4000000EC6D06E,1.1,54.6949,25.4279,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:05:51 AM,0.005,54.6949,25.4275,2/2/2023 10:38:02 AM,Vilniaus m. BA2
265640,13-L-110311,4000000EC744D2,1.1,54.6956,25.4318,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:08:44 AM,0.005,54.694,25.4303,2/2/2023 10:40:02 AM,Vilniaus m. BA2
265616,13-L-118846,4000000EC736AF,1.1,54.6956,25.4318,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:03:37 AM,0.005,54.6951,25.4289,2/2/2023 10:36:02 AM,Vilniaus m. BA2
265617,13-L-127744,4000000EC6D054,1.1,54.6949,25.4271,Vilniaus m.,Pramonės g.,97,Ecoservice,,2/2/2023 10:04:02 AM,0.065,54.6951,25.4289,2/2/2023 10:36:02 AM,Vilniaus m. BA2
265641,13-L-129230,4000000EC746C2,1.1,54.7099,25.1882,Vilniaus m.,Priegliaus g.,1,Ecoservice,,2/2/2023 10:08:42 AM,0.065,54.7101,25.1879,2/2/2023 10:40:02 AM,Vilniaus m. BA4
265635,13-L-129229,4000000EC7268C,1.1,54.7099,25.1882,Vilniaus m.,Priegliaus g.,1,Ecoservice,,2/2/2023 10:07:32 AM,0.045,54.7101,25.1879,2/2/2023 10:40:02 AM,Vilniaus m. BA4
265636,13-L-129232,4000000EC6ECFA,1.1,54.7099,25.1882,Vilniaus m.,Priegliaus g.,1,Ecoservice,,2/2/2023 10:07:53 AM,0.04,54.7101,25.1879,2/2/2023 10:40:02 AM,Vilniaus m. BA4
265637,13-L-136510,4000000EC6ECE4,1.1,54.71,25.1878,Vilniaus m.,Priegliaus g.,1,Ecoservice,,2/2/2023 10:08:15 AM,0.03,54.7101,25.1879,2/2/2023 10:40:02 AM,Vilniaus m. BA4
265760,13-L-104011,4000000EC71CF4,1.1,54.7141,25.1881,Vilniaus m.,Priegliaus g.,17,Ecoservice,,2/2/2023 10:20:43 AM,0.055,54.7141,25.1881,2/2/2023 10:52:03 AM,Vilniaus m. BA4
265763,13-L-104010,4000000EC71D09,1.1,54.7141,25.1881,Vilniaus m.,Priegliaus g.,17,Ecoservice,,2/2/2023 10:21:37 AM,0.005,54.7141,25.1881,2/2/2023 10:54:01 AM,Vilniaus m. BA4
265764,13-L-104012,4000000EC71CFA,1.1,54.7141,25.1881,Vilniaus m.,Priegliaus g.,17,Ecoservice,,2/2/2023 10:21:04 AM,0.02,54.7141,25.1881,2/2/2023 10:54:01 AM,Vilniaus m. BA4
265900,13-L-104006,4000000EC6F7E2,1.1,54.7115,25.1862,Vilniaus m.,Priegliaus g.,8,Ecoservice,,2/2/2023 10:28:32 AM,0.065,54.7116,25.186,2/2/2023 11:00:02 AM,Vilniaus m. BA4
265901,13-L-104005,4000000EC71CFC,1.1,54.7115,25.1862,Vilniaus m.,Priegliaus g.,8,Ecoservice,,2/2/2023 10:28:07 AM,0.09,54.7116,25.186,2/2/2023 11:00:02 AM,Vilniaus m. BA4
263747,13-L-138592,4000000ECDDD44,0.77,54.6922,25.4104,Vilniaus m.,Priekalo g.,9,Ecoservice,,2/2/2023 7:30:30 AM,0.045,54.6923,25.4105,2/2/2023 8:04:02 AM,Vilniaus m. BA2
262053,13-L-124717,4000000EC706D4,5,54.6891,25.3565,Vilniaus m.,Pūčkorių g.,10,Ecoservice,,2/2/2023 5:19:29 AM,0.005,54.6893,25.3565,2/2/2023 5:52:01 AM,Vilniaus m. BA2
262054,13-L-121522,4000000EC6F7EB,5,54.6891,25.3565,Vilniaus m.,Pūčkorių g.,10,Ecoservice,,2/2/2023 5:20:01 AM,0.134,54.6893,25.3565,2/2/2023 5:52:01 AM,Vilniaus m. BA2
265288,13-L-124099,4000000ECC25E3,0.24,54.7191,25.1726,Vilniaus m.,Ragainės g.,13,Ecoservice,,2/2/2023 9:37:48 AM,0.014,54.719,25.1727,2/2/2023 10:10:01 AM,Vilniaus m. BA4
265280,13-L-110328,4000000ECCA945,0.12,54.7193,25.1721,Vilniaus m.,Ragainės g.,17,Ecoservice,,2/2/2023 9:36:27 AM,0.008,54.7192,25.1722,2/2/2023 10:08:02 AM,Vilniaus m. BA4
265289,13-L-140148,4000000ED147D0,0.24,54.7191,25.1727,Vilniaus m.,Ragainės g.,18,Ecoservice,,2/2/2023 9:38:10 AM,0.038,54.7189,25.1729,2/2/2023 10:10:01 AM,Vilniaus m. BA4
265400,13-L-105615,4000000ECBB4C5,0.24,54.718,25.1755,Vilniaus m.,Ragainės g.,2,Ecoservice,,2/2/2023 9:48:31 AM,0.02,54.7182,25.1755,2/2/2023 10:20:03 AM,Vilniaus m. BA4
265279,13-L-143075,4000000EE1A05A,0.24,54.7192,25.1722,Vilniaus m.,Ragainės g.,22,Ecoservice,,2/2/2023 9:36:21 AM,0.014,54.7192,25.1722,2/2/2023 10:08:02 AM,Vilniaus m. BA4
265278,13-L-110329,4000000ECCA962,0.24,54.7193,25.1719,Vilniaus m.,Ragainės g.,24,Ecoservice,,2/2/2023 9:35:50 AM,0.024,54.7194,25.1719,2/2/2023 10:08:02 AM,Vilniaus m. BA4
265275,13-L-124100,4000000ECC25DE,0.24,54.7195,25.1715,Vilniaus m.,Ragainės g.,26,Ecoservice,,2/2/2023 9:35:16 AM,0.018,54.7194,25.1719,2/2/2023 10:08:02 AM,Vilniaus m. BA4
265408,13-L-105616,4000000ECBB4BB,0.24,54.7183,25.1753,Vilniaus m.,Ragainės g.,3,Ecoservice,,2/2/2023 9:49:15 AM,0.01,54.7183,25.1751,2/2/2023 10:22:02 AM,Vilniaus m. BA4
265016,13-L-136040,4000000ECC0F1A,0.24,54.7211,25.1735,Vilniaus m.,Ragainės g.,35-1,Ecoservice,,2/2/2023 9:12:15 AM,0.014,54.7211,25.1735,2/2/2023 9:44:01 AM,Vilniaus m. BA4
265063,13-L-142023,4000000EE17206,0.24,54.721,25.1737,Vilniaus m.,Ragainės g.,37,Ecoservice,,2/2/2023 9:13:30 AM,0.03,54.721,25.1739,2/2/2023 9:46:01 AM,Vilniaus m. BA4
265069,13-L-133458,4000000ECEBC29,0.24,54.7209,25.1738,Vilniaus m.,Ragainės g.,39,Ecoservice,,2/2/2023 9:14:01 AM,0.006,54.7209,25.1741,2/2/2023 9:46:01 AM,Vilniaus m. BA4
265409,13-L-105617,4000000ECBB4A7,0.12,54.7182,25.1752,Vilniaus m.,Ragainės g.,4,Ecoservice,,2/2/2023 9:49:36 AM,0.008,54.7183,25.1751,2/2/2023 10:22:02 AM,Vilniaus m. BA4
265070,13-L-105597,4000000ECBB4D8,0.24,54.7208,25.1743,Vilniaus m.,Ragainės g.,41-1,Ecoservice,,2/2/2023 9:14:40 AM,0.016,54.7208,25.1744,2/2/2023 9:46:01 AM,Vilniaus m. BA4
265020,13-L-109482,4000000ECD1C14,0.24,54.7211,25.1735,Vilniaus m.,Ragainės g.,46,Ecoservice,,2/2/2023 9:12:50 AM,0.026,54.721,25.1738,2/2/2023 9:44:01 AM,Vilniaus m. BA4
265091,13-L-136425,4000000ECC7862,0.24,54.7205,25.1755,Vilniaus m.,Ragainės g.,47-1,Ecoservice,,2/2/2023 9:17:39 AM,0.01,54.7204,25.1758,2/2/2023 9:50:01 AM,Vilniaus m. BA4
265021,13-L-136521,4000000ECEBD20,0.12,54.7211,25.1736,Vilniaus m.,Ragainės g.,48,Ecoservice,,2/2/2023 9:12:53 AM,0.01,54.721,25.1738,2/2/2023 9:44:01 AM,Vilniaus m. BA4
